symbol,side,sleeve,open_ts,close_ts,pnl,pair,round_kind,round_start
EURGBP,1,mr,2026-06-10 14:30:00,2026-06-10 16:30:00,1898.8707993653657,EURGBP,round_3,2026-06-09 22:00:00
EURCHF,-1,mr,2026-06-10 16:15:00,2026-06-10 17:00:00,-1177.403592887718,EURCHF,round_3,2026-06-09 22:00:00
EURGBP,-1,mr,2026-06-10 16:30:00,2026-06-10 18:30:00,-658.2855021650457,EURGBP,round_3,2026-06-09 22:00:00
EURCHF,-1,mr,2026-06-10 17:00:00,2026-06-10 19:00:00,-744.4382320706236,EURCHF,round_3,2026-06-09 22:00:00
USDCHF,-1,mr,2026-06-10 17:00:00,2026-06-10 19:00:00,-1997.06118483572,USDCHF,round_3,2026-06-09 22:00:00
AUDUSD,1,mr,2026-06-10 17:30:00,2026-06-10 19:30:00,-2018.4542206442725,AUDUSD,round_3,2026-06-09 22:00:00
USDCHF,-1,mr,2026-06-10 19:00:00,2026-06-10 21:00:00,-929.7177353636505,USDCHF,round_3,2026-06-09 22:00:00
AUDUSD,1,mr,2026-06-10 19:30:00,2026-06-10 21:30:00,-2501.0334048493355,AUDUSD,round_3,2026-06-09 22:00:00
EURCHF,-1,mr,2026-06-10 19:30:00,2026-06-10 21:30:00,-164.24825241543476,EURCHF,round_3,2026-06-09 22:00:00
EURUSD,1,coc,2026-06-09 22:00:00,2026-06-10 22:00:00,-1662.8095427161895,EURUSD,round_3,2026-06-09 22:00:00
GBPUSD,1,coc,2026-06-09 22:00:00,2026-06-10 22:00:00,-2882.1259413417324,GBPUSD,round_3,2026-06-09 22:00:00
USDJPY,-1,coc,2026-06-09 22:00:00,2026-06-10 22:00:00,-1844.4209028862447,USDJPY,round_3,2026-06-09 22:00:00
EURCHF,1,mr,2026-06-10 21:30:00,2026-06-10 22:00:00,322.9970511143819,EURCHF,round_3,2026-06-09 22:00:00
GBPUSD,1,coc,2026-06-10 22:00:00,2026-06-10 23:45:00,1726.2622147428249,GBPUSD,finals,2026-06-10 22:00:00
EURUSD,1,coc,2026-06-10 22:00:00,2026-06-10 23:45:00,2426.554961481429,EURUSD,finals,2026-06-10 22:00:00
USDCAD,-1,coc,2026-06-10 22:00:00,2026-06-10 23:45:00,-414.4703787255658,USDCAD,finals,2026-06-10 22:00:00
